28,32,0,0,91,0,0,0,0,0,0,0,6,0,0,0,12,18,61,12,0,0,0,0,0,0,0,0,27,0,0,0,11,39,1524,0,0,20,2390,157,0,0,0,0,2,0,0,0,0,0,215
29,22,2,0,112,0,0,0,0,0,0,0,14,0,0,0,12,3,30,5,0,0,0,0,0,0,0,0,20,0,0,0,0,7,1050,0,0,0,1717,136,0,0,0,0,3,0,0,0,0,0,223
30,30,2,0,246,0,0,3,0,0,0,0,70,9,0,0,0,0,29,11,0,0,0,0,0,0,0,4,19,0,0,0,1,12,619,81,0,11,1460,73,0,6,5,0,7,0,0,2,3,0,98
31,32,1,0,298,0,0,0,0,0,0,0,23,0,0,0,6,3,29,0,0,0,0,0,0,0,0,0,29,0,0,0,0,14,1355,0,0,0,2602,152,0,0,0,0,2,0,0,0,0,0,261
32,45,3,0,194,0,0,0,0,0,0,0,12,0,0,0,17,32,128,6,0,3,0,0,0,0,0,0,43,0,0,0,0,29,2496,0,0,22,3676,271,0,0,0,0,4,0,0,0,3,0,470
33,43,0,0,185,0,0,1,0,0,0,0,25,0,0,0,25,18,111,25,0,14,0,0,0,0,0,0,45,0,0,0,0,26,1955,0,0,8,3588,246,0,1,0,0,3,0,0,0,0,0,362
34,48,0,0,218,0,0,0,0,0,0,0,73,4,0,0,18,0,137,40,2,0,0,0,3,0,0,0,55,0,0,0,0,65,1774,0,0,28,3124,186,0,0,15,0,4,0,0,2,0,0,284
35,74,1,0,499,8,0,0,0,0,0,0,258,14,0,0,0,0,123,52,0,0,0,0,0,0,0,43,81,0,0,0,20,21,3322,457,0,17,6312,383,0,0,57,0,5,0,0,1,4,0,596
36,27,2,0,176,0,0,3,0,0,0,0,93,3,0,0,0,0,77,11,0,0,0,0,0,0,0,9,15,0,0,0,4,25,488,128,0,25,1644,105,0,0,10,0,1,0,0,9,3,0,106
37,41,0,0,151,0,0,2,0,0,0,0,34,0,0,0,22,16,99,12,8,0,0,0,0,0,0,0,50,1,0,0,6,16,2008,0,0,9,3325,220,0,0,0,0,2,0,0,0,0,0,426
38,42,1,0,184,0,1,0,0,0,0,0,70,1,0,0,4,0,85,42,0,0,0,0,0,0,0,0,38,0,0,0,22,60,1322,0,0,10,2830,173,0,0,0,0,3,0,1,0,2,0,228
39,58,1,0,436,3,0,0,0,0,0,0,172,18,0,0,0,0,44,19,0,0,0,0,0,0,0,0,59,0,0,0,18,22,2754,402,0,6,6197,359,0,0,54,0,9,0,0,0,0,0,525
40,22,0,0,74,0,0,4,0,0,0,0,15,0,0,0,5,10,40,6,0,0,0,0,0,0,0,0,11,0,0,0,0,12,580,0,0,4,1059,68,0,3,0,0,1,0,0,2,3,0,80
41,24,0,0,102,0,0,1,0,0,0,0,6,0,0,0,8,5,31,1,0,0,0,0,0,0,0,0,40,0,0,0,0,8,1124,0,0,3,1904,115,0,0,0,0,4,0,0,0,2,0,184
42,47,0,0,190,0,0,12,0,0,0,0,83,0,9,0,11,29,175,40,0,0,0,0,0,0,0,12,53,0,0,0,31,53,1209,0,0,27,1647,95,0,2,16,0,1,0,4,8,5,0,140
43,63,0,0,480,0,0,0,0,0,0,0,483,25,0,0,0,0,163,66,0,0,0,0,0,0,0,10,55,0,0,0,68,47,1494,189,0,31,4302,258,0,0,35,0,9,0,0,7,5,0,293
44,47,0,0,398,0,0,0,0,0,0,0,88,0,0,0,0,0,36,25,0,0,0,0,0,0,0,0,60,0,0,0,15,20,3064,0,0,0,5081,308,0,0,36,0,5,0,0,0,1,0,607
45,67,4,1,274,0,2,15,0,0,0,0,0,0,0,0,50,38,194,38,7,0,1,0,0,0,0,5,73,0,0,0,28,68,2828,0,0,25,4775,366,0,0,0,0,4,0,0,8,1,0,413
46,73,2,0,308,0,0,7,0,0,0,0,0,0,0,0,32,46,173,24,0,0,0,0,0,0,0,0,51,0,0,0,18,90,2485,0,0,30,4896,306,0,0,0,0,7,0,0,6,0,0,480
47,37,0,0,137,0,0,0,0,0,0,0,1,0,0,0,12,16,56,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,1563,0,0,10,3341,179,0,0,0,0,4,0,0,0,0,0,284
48,36,0,0,206,0,0,20,0,0,0,0,11,0,0,0,30,52,188,0,0,0,0,0,0,0,0,0,69,0,0,0,0,51,1953,0,0,43,3151,182,0,0,0,0,3,0,0,0,3,0,334
49,35,2,0,198,0,0,0,0,0,0,0,125,14,0,0,0,0,58,10,0,0,0,0,0,0,0,12,28,0,0,0,29,22,825,165,0,22,2331,130,0,0,17,0,4,0,0,0,1,0,142
50,80,0,0,701,0,0,0,0,0,0,0,276,14,0,0,0,0,116,59,0,0,2,0,0,0,0,11,77,0,0,0,56,80,3273,4,0,28,8144,481,0,0,36,0,4,0,0,0,4,0,670
51,34,0,0,103,0,0,0,0,0,0,0,9,0,0,0,7,12,57,4,0,0,0,0,0,0,0,0,24,0,0,0,0,25,1292,0,0,19,2055,152,0,0,0,0,3,0,0,0,2,0,224
52,49,0,0,233,0,0,0,0,0,0,0,0,0,0,0,11,13,81,0,0,0,0,0,0,0,0,0,45,0,0,0,0,9,2333,0,0,7,5399,303,0,0,0,0,2,0,0,0,3,0,488
53,36,0,0,270,0,0,0,0,0,0,0,56,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20,21,0,0,0,4,3,679,86,0,2,2379,110,0,0,28,0,2,0,0,0,1,0,154
54,64,3,0,637,14,20,12,0,0,0,0,221,18,0,0,0,8,91,35,0,0,0,9,0,0,0,3,68,0,0,0,32,34,3318,427,0,22,6057,319,0,0,50,0,12,0,0,6,4,0,563
55,51,0,0,449,0,0,3,0,0,0,0,96,0,0,0,0,0,24,14,0,0,9,0,0,0,0,14,46,0,0,0,43,23,1489,258,0,3,3434,214,0,0,42,0,5,0,0,4,2,0,256
56,59,4,0,381,0,0,5,0,0,0,0,207,12,0,0,0,0,98,38,0,0,0,0,0,0,0,28,59,0,0,0,26,32,2043,279,0,17,5292,263,0,0,49,0,8,0,0,5,4,0,461
57,20,0,0,131,0,0,0,0,0,0,0,128,22,0,0,0,0,83,25,0,0,0,0,0,0,0,8,22,0,0,0,6,16,381,66,0,11,1518,74,0,0,3,0,2,0,0,6,3,0,116
58,61,0,0,474,0,0,0,0,0,0,0,317,30,1,0,0,0,105,51,0,0,0,0,0,0,0,29,36,0,0,0,58,59,1928,295,0,28,5930,311,0,0,52,0,7,0,0,12,1,0,396
59,82,0,0,522,0,0,0,0,0,0,0,205,19,0,0,0,0,101,24,0,0,0,0,0,0,0,7,77,0,0,0,22,15,3925,446,0,14,8505,442,0,0,73,0,6,0,0,0,2,0,750
60,60,1,0,546,5,0,0,0,0,0,0,172,5,0,0,0,0,88,50,0,0,0,0,0,0,0,9,53,0,0,0,9,21,2518,259,0,7,6346,361,0,0,57,0,8,0,0,10,2,0,530
61,47,1,0,400,0,0,0,0,0,0,0,43,0,0,0,13,19,73,13,0,0,0,0,0,0,0,0,93,0,0,0,9,49,1757,0,0,8,4165,228,0,0,2,0,7,0,0,6,2,0,331
62,129,1,0,723,0,0,7,0,0,0,0,235,20,0,0,0,0,141,46,0,0,0,0,0,0,0,5,133,0,0,0,12,47,7019,48,0,4,13362,769,0,0,88,0,16,0,0,0,6,0,1357
63,46,0,0,281,0,0,18,0,0,0,0,172,9,0,0,0,0,75,11,0,0,0,0,0,0,0,13,42,0,0,0,21,30,2016,303,0,23,4571,237,0,0,30,0,7,0,0,1,5,0,390
64,39,2,0,267,0,0,0,0,0,0,0,202,26,0,0,0,0,133,29,0,0,0,0,0,0,0,12,37,0,0,0,17,46,876,132,0,34,3203,161,0,0,13,0,3,0,0,11,3,0,217
65,67,1,0,214,0,0,0,0,0,0,0,21,0,0,0,24,6,43,0,0,0,0,0,0,0,0,0,52,0,0,0,0,7,3599,0,0,0,6000,420,0,0,0,0,5,0,0,0,3,0,643
66,16,0,0,164,4,0,0,0,0,0,0,26,0,0,0,0,0,29,10,0,0,0,0,0,0,0,0,11,0,0,0,1,4,858,71,0,7,2028,80,0,0,17,0,4,0,0,1,0,0,169
67,46,0,0,233,0,0,7,0,0,0,0,123,5,0,0,0,0,118,10,0,0,0,0,0,0,0,7,34,0,0,0,19,30,1082,200,0,20,3018,160,0,0,18,0,2,0,0,10,2,0,242
68,66,0,0,336,0,0,9,0,0,0,0,36,0,0,0,14,35,181,29,0,0,0,0,0,0,0,0,71,0,0,0,13,37,2429,0,0,30,5517,361,0,0,0,0,6,0,0,7,1,0,530
69,15,1,0,109,0,0,0,0,0,0,0,101,11,0,0,0,0,50,20,0,0,0,0,0,0,0,14,9,0,0,0,8,9,366,44,0,9,1212,78,0,0,7,0,2,0,0,1,1,0,86
70,9,0,0,33,0,0,0,0,0,0,0,4,0,0,0,6,3,23,7,0,0,0,0,0,0,0,0,8,0,0,0,0,2,327,0,0,9,790,54,0,0,0,0,1,0,0,0,1,0,62
71,29,2,0,225,0,0,15,0,0,0,0,11,0,0,0,16,0,51,12,0,0,0,0,0,0,0,0,23,0,0,0,0,59,636,0,0,22,1793,82,0,0,0,0,2,0,4,1,1,0,113
72,39,2,0,248,5,0,0,0,0,0,0,83,8,0,0,0,0,73,21,0,0,0,0,0,0,0,8,23,0,0,0,6,16,1546,218,0,16,3337,205,0,0,27,0,5,0,0,4,1,0,302
73,40,0,0,305,0,0,0,0,0,0,0,71,3,1,0,0,0,18,8,0,0,0,0,0,0,0,5,28,0,0,0,4,14,1135,115,0,1,2991,160,0,0,28,0,6,0,0,3,1,0,195
74,40,1,0,293,0,13,0,0,0,0,0,177,23,0,0,0,0,76,27,0,0,0,0,0,0,0,16,31,0,0,0,14,32,1023,197,0,15,2719,143,0,0,27,0,4,0,0,4,1,0,192
75,45,1,0,169,0,0,2,0,0,0,0,1,0,0,0,11,7,42,0,0,0,0,0,0,0,0,0,40,30,0,0,0,13,2115,0,0,7,3615,241,0,0,0,0,3,0,0,0,1,0,343
76,21,2,0,138,0,0,17,0,0,0,0,42,13,0,0,24,9,179,39,8,0,0,0,4,0,0,0,21,0,0,0,0,84,269,0,0,39,1179,57,0,0,0,0,3,0,0,15,0,0,57
77,12,0,0,47,0,0,0,0,0,0,0,0,0,0,0,16,13,66,12,0,0,0,0,0,0,0,0,9,0,0,0,0,8,318,0,0,4,727,51,0,0,0,0,0,0,0,4,1,0,41
78,64,1,0,355,0,0,0,0,0,0,0,38,0,0,0,24,20,96,12,0,0,0,0,0,0,0,0,65,0,0,0,0,25,3207,0,0,16,8787,476,0,0,0,0,9,0,0,0,0,0,776
79,76,4,0,566,7,0,2,0,0,0,0,125,0,0,0,0,0,44,0,0,0,0,0,0,0,0,8,106,0,0,0,1,12,4532,556,0,3,8752,520,0,1,65,0,7,0,0,0,4,0,851
80,38,1,0,324,0,0,0,0,0,0,0,179,14,0,0,0,0,64,11,0,0,0,0,0,0,0,34,32,0,0,0,22,31,645,106,0,19,2172,104,0,0,16,0,4,0,0,10,4,0,128
81,44,1,0,422,6,7,11,0,0,0,0,230,33,0,0,0,5,108,35,0,0,0,8,0,0,0,17,39,0,0,0,50,31,1450,215,0,31,3741,176,0,0,26,0,2,0,0,9,2,0,305
82,36,0,0,248,0,0,11,0,0,0,0,68,4,0,0,0,0,48,2,0,0,0,0,0,0,0,12,36,0,0,0,0,28,1135,103,0,1,2463,147,0,3,21,0,2,0,0,0,2,0,178
83,87,5,0,713,0,0,0,0,0,0,0,276,24,0,0,0,0,122,26,0,0,0,0,0,0,0,29,58,0,0,0,31,44,3092,416,0,35,7158,371,0,0,54,0,8,0,0,6,3,0,585
84,31,30,0,105,0,0,0,0,0,0,0,6,0,0,0,21,27,103,29,0,0,0,0,0,0,0,0,139,0,0,0,0,42,805,0,0,8,8043,134,0,0,0,0,8,0,0,0,33,0,124
85,62,0,0,206,0,0,0,0,0,0,0,36,0,0,0,35,53,216,50,0,0,0,0,0,0,0,0,61,0,0,0,8,47,2676,0,0,27,4248,287,0,0,0,0,4,0,0,0,4,0,466
86,58,1,0,516,0,0,0,0,0,0,0,36,0,0,0,25,28,115,29,0,0,0,0,0,0,0,0,57,0,0,0,0,53,3080,0,0,29,7521,330,0,0,0,0,7,0,0,13,2,0,748
87,31,0,0,124,0,0,0,0,0,0,0,0,0,0,0,15,20,92,15,0,0,0,0,0,0,0,0,16,0,0,0,0,23,1139,0,0,10,2860,182,0,0,0,0,4,0,0,0,2,0,265
88,20,0,0,141,0,0,0,0,0,0,0,40,0,0,0,0,1,59,17,0,0,0,0,0,0,0,1,33,0,0,0,11,36,410,1,0,13,1571,92,0,0,0,0,2,0,4,0,0,0,95
89,48,1,0,507,3,24,0,0,0,0,0,160,20,15,0,0,0,104,31,0,0,0,0,0,0,0,37,45,0,0,0,19,55,2115,407,0,27,5463,275,0,0,54,0,9,0,0,9,3,0,460
90,75,1,0,563,0,36,48,0,0,0,64,45,0,0,0,20,45,254,17,6,0,0,12,0,0,0,5,83,0,0,0,1,110,2790,0,0,66,5526,306,0,3,0,0,7,0,5,22,2,0,455
91,37,1,0,162,0,0,5,0,0,0,0,24,0,0,0,16,0,128,27,1,0,0,0,4,0,0,0,30,0,0,0,0,48,1508,0,0,19,3381,173,0,0,5,0,0,0,1,11,1,0,257
92,24,0,0,164,0,0,0,0,0,0,0,24,0,0,0,0,0,41,12,0,0,0,0,0,0,0,1,27,0,0,0,2,2,650,120,0,13,2033,103,0,0,13,0,1,0,0,3,2,0,137
93,57,2,0,432,0,0,4,0,0,0,0,287,22,0,0,0,4,153,51,0,0,0,0,0,0,0,36,53,0,0,0,40,68,1311,240,0,41,3875,197,0,0,49,0,7,0,0,25,1,0,235
94,25,0,0,100,0,0,0,0,0,0,0,6,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,1143,0,0,0,2673,139,0,0,0,0,1,0,0,0,0,0,236
95,48,0,0,337,0,0,0,0,0,0,0,201,36,0,0,0,0,79,17,0,0,0,0,0,0,0,24,29,0,0,0,29,32,1574,317,0,19,3815,208,0,0,39,0,7,0,0,0,7,0,313
96,17,0,0,162,3,0,0,0,0,0,0,26,0,0,0,0,0,29,11,0,0,0,0,0,0,0,0,11,0,0,0,8,7,888,78,0,5,1981,116,0,0,16,0,2,0,0,2,1,0,208
97,19,0,0,141,3,0,0,0,0,0,0,87,6,0,0,0,0,23,11,0,0,0,0,0,0,0,0,21,0,0,0,12,7,751,115,0,7,1874,77,0,0,11,0,3,0,0,0,0,0,149
98,53,3,0,288,0,1,0,0,0,0,0,22,0,0,0,16,21,74,13,0,0,0,0,0,0,0,0,45,0,0,0,15,24,3046,0,0,10,5495,330,0,0,0,0,2,0,0,0,0,0,587
99,40,0,0,174,0,4,0,0,0,0,0,45,0,0,0,5,5,35,3,0,0,0,0,0,0,0,0,28,0,0,0,10,16,1488,0,0,2,2598,143,0,0,0,0,3,0,0,0,1,0,225
100,32,0,0,132,0,0,8,0,0,0,0,17,0,0,0,9,8,47,1,0,0,0,2,0,0,0,0,11,0,0,0,0,19,1568,0,0,10,2311,123,0,8,0,0,4,0,0,0,0,0,261
101,46,3,0,308,0,0,11,0,0,0,0,82,6,0,0,0,0,117,18,0,0,0,0,0,0,0,0,61,0,0,0,68,58,1288,134,0,39,3421,170,0,0,0,0,4,0,11,0,1,0,251
102,56,0,1,345,0,1,0,0,0,0,0,145,10,0,0,0,0,102,18,0,0,0,12,0,0,0,11,50,0,0,0,6,54,1442,194,0,19,3378,179,0,0,29,0,5,0,0,7,2,0,267
103,14,0,0,96,1,0,0,0,0,0,0,32,2,0,0,0,0,29,9,0,0,0,0,0,0,0,0,6,0,0,0,5,4,478,47,0,3,1176,66,0,0,13,0,0,0,0,6,0,0,90
104,40,0,0,196,0,0,0,0,0,0,0,28,0,0,0,7,1,46,0,0,0,0,0,0,0,0,0,31,0,0,0,0,7,1860,0,0,0,3866,217,0,0,0,0,5,0,0,0,1,0,331
105,19,0,0,139,0,0,3,0,0,0,0,18,0,0,0,13,18,75,3,0,0,0,0,0,0,0,0,16,0,0,0,0,24,804,0,0,16,1782,96,0,0,0,0,2,0,0,4,0,0,163
106,19,0,0,115,0,0,7,0,0,0,0,82,5,0,0,0,0,59,6,0,0,0,0,0,0,0,5,14,0,0,0,11,6,424,59,0,16,1092,73,0,0,9,0,1,0,0,7,0,0,57
107,87,2,0,751,5,0,0,0,0,0,0,335,39,0,0,0,0,116,43,0,0,0,0,0,0,0,28,78,0,0,0,56,36,3798,485,0,29,7776,404,0,0,59,0,7,0,0,10,4,0,725
108,38,2,0,120,0,0,0,0,0,0,0,14,0,0,0,17,25,99,17,0,0,0,0,0,0,0,0,21,0,0,0,0,25,1410,0,0,17,2703,187,0,0,0,0,3,0,0,0,0,0,299
109,70,2,0,313,0,0,23,0,0,0,0,7,0,0,0,40,48,240,16,0,0,3,0,0,0,0,0,71,0,0,0,33,100,2642,0,0,33,5792,367,0,0,0,0,7,0,0,10,1,0,531
110,65,1,0,506,0,0,4,0,0,0,0,197,11,0,0,0,0,84,39,0,0,0,0,0,0,0,3,62,0,0,0,25,38,2710,293,0,21,6339,330,0,0,52,0,3,0,0,5,2,0,543
111,22,0,0,68,0,0,0,0,0,0,0,9,0,0,0,3,1,25,5,0,0,0,0,0,0,0,0,19,2,0,0,0,2,910,0,0,0,1772,139,0,0,0,0,3,0,0,0,1,0,176
112,49,1,0,279,7,0,9,0,0,0,0,123,4,0,0,0,0,92,26,0,0,0,0,0,0,0,46,45,0,0,0,4,25,1081,158,0,19,2889,169,0,0,23,0,5,0,0,11,2,0,194
113,24,0,0,178,0,0,0,0,0,0,0,64,8,0,0,0,0,32,6,0,0,0,0,0,0,0,19,22,0,0,0,2,6,439,94,0,10,1633,94,0,0,8,0,1,0,0,0,1,0,78
114,17,0,0,82,0,10,6,0,0,0,0,9,0,0,0,13,1,77,14,0,0,0,0,0,0,0,1,13,0,0,0,1,47,157,0,0,18,561,24,0,0,0,0,0,0,6,2,0,0,24
115,67,0,0,587,2,0,0,0,0,0,0,223,20,0,0,0,0,218,101,0,0,0,0,0,0,0,53,46,0,0,0,63,52,1249,308,0,50,4175,250,0,2,32,0,10,0,0,19,5,0,230
116,36,0,0,128,0,0,0,0,0,0,0,0,0,0,0,21,36,98,10,0,0,0,0,0,0,0,0,27,0,0,0,11,39,1399,0,0,16,2654,148,0,0,0,0,2,0,0,6,0,0,245
117,47,0,0,308,0,0,0,0,0,0,0,148,4,6,0,0,0,41,33,0,0,0,0,0,0,0,7,43,0,0,0,24,25,1527,248,0,2,4515,242,0,0,31,0,4,0,0,0,1,0,310
118,34,0,0,302,0,0,0,0,0,0,0,47,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,28,0,0,0,5,2,1271,162,0,2,2838,138,0,0,15,0,2,0,0,0,0,0,243
119,105,0,0,678,15,0,0,0,0,0,0,227,27,0,0,0,0,143,30,0,0,0,0,0,0,0,19,98,0,0,0,36,31,6673,999,0,23,13448,667,0,0,80,0,9,0,0,10,1,0,1522
120,52,1,0,314,0,0,0,0,0,0,0,47,0,0,0,0,0,32,8,0,0,0,4,0,0,0,21,26,0,0,0,8,12,913,72,0,12,2585,120,0,0,31,0,4,0,0,0,4,0,166
121,37,4,0,428,0,0,0,0,0,0,0,33,0,0,0,9,14,83,7,0,0,0,0,0,0,0,0,31,0,0,0,0,26,2355,0,0,9,5347,289,0,0,0,0,5,0,0,5,2,0,490
122,71,0,0,261,0,0,0,0,0,0,0,12,0,0,0,36,28,134,28,0,2,0,0,0,0,0,0,65,0,0,0,2,39,2610,0,0,23,5207,332,0,0,0,0,4,0,0,6,4,0,445
123,44,2,0,383,0,0,0,0,0,0,0,42,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,33,0,0,0,2,6,2077,0,0,2,4528,227,0,0,39,0,3,0,0,0,1,0,428
124,28,0,0,133,0,0,11,0,0,0,6,1,0,0,0,21,21,73,4,8,0,0,8,0,0,0,0,18,0,0,0,0,32,976,0,0,18,1963,114,0,0,0,0,2,0,0,2,2,0,180
125,24,0,0,105,0,0,0,0,0,0,0,7,0,0,0,14,10,57,17,0,0,0,0,0,0,0,0,15,0,0,0,0,11,1101,0,0,12,1980,135,0,0,0,0,1,0,0,0,1,0,200
126,55,0,0,183,0,0,0,0,0,0,0,15,0,0,0,20,34,96,7,0,0,0,0,0,0,0,0,36,0,0,0,0,23,2137,0,0,5,4629,316,0,0,0,0,10,0,0,0,3,0,409
127,37,1,0,165,0,0,6,0,0,0,0,24,0,0,0,16,14,65,6,0,0,0,0,0,0,0,0,33,0,0,0,0,22,1922,0,0,17,3686,252,0,0,0,0,6,0,0,0,0,0,373
128,12,0,0,60,0,1,7,0,0,0,0,1,0,0,0,7,5,34,10,0,0,0,0,0,0,0,0,13,0,0,0,0,25,143,0,0,6,461,26,0,0,0,0,0,0,3,2,1,0,20
129,66,0,0,554,0,4,5,0,0,0,0,286,25,0,0,0,5,203,68,0,0,0,0,0,0,0,3,59,0,0,0,41,42,1819,182,0,41,5214,289,0,0,46,0,7,0,0,25,5,0,402
130,7,3,0,51,0,3,0,0,0,0,0,25,0,0,0,0,4,29,13,0,0,0,0,0,0,0,9,4,0,0,0,7,11,46,0,0,8,265,11,0,0,0,0,2,0,3,3,0,0,10
131,43,0,0,313,0,0,0,0,0,0,0,245,23,0,0,0,0,101,23,0,0,0,0,0,0,0,5,33,0,0,0,22,29,1179,86,0,23,3474,169,0,0,27,0,4,0,0,10,2,0,278
132,46,0,0,370,0,0,0,0,0,0,0,177,15,0,0,0,0,66,22,0,0,0,0,0,0,0,16,27,0,0,0,33,28,1201,170,0,24,2752,167,0,0,26,0,4,0,0,2,3,0,217
133,24,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5,5,41,1,0,0,0,0,0,0,0,0,12,0,0,0,0,6,944,0,0,4,1737,101,0,0,0,0,3,0,0,0,0,0,162
134,35,0,0,201,0,0,17,0,0,0,0,9,0,0,0,32,31,140,26,0,0,0,0,0,0,0,0,31,0,0,0,0,35,1167,0,0,18,2708,152,0,0,0,0,2,0,0,9,2,0,221
135,39,3,0,256,0,14,13,0,0,0,0,41,0,6,0,17,28,128,6,0,0,0,1,0,0,0,5,41,0,0,0,20,27,1489,0,0,21,2842,147,0,10,0,0,6,0,13,6,3,0,207
